"subids","age","gender","comments","exp_about","approval_time","exp_time","training_condition","shape_learned","training_time","trial_type","question","response","shape","trial_num_within_block","block","question_and_shape","correct"
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","rectangle","no","rhombus",9,"pretest","rhombus_rectangle",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","rectangle","no","parallelogram",10,"pretest","parallelogram_rectangle",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","rectangle","yes","rectangle",11,"pretest","rectangle_rectangle",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","rectangle","no","square",12,"pretest","square_rectangle",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","square","no","parallelogram",13,"pretest","parallelogram_square",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","square","yes","square",14,"pretest","square_square",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","square","no","rhombus",15,"pretest","rhombus_square",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","square","no","rectangle",16,"pretest","rectangle_square",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"training","rhombus","yes","rectangle",NA,"1","rectangle_rhombus",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"training","rhombus","yes","parallelogram",NA,"1","parallelogram_rhombus",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"training","rhombus","yes","parallelogram",NA,"1","parallelogram_rhombus",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"training","rhombus","yes","rectangle",NA,"2","rectangle_rhombus",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"training","rhombus","yes","rhombus",NA,"2","rhombus_rhombus",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"training","rhombus","yes","parallelogram",NA,"2","parallelogram_rhombus",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","square","no","rhombus",1,"posttest","square_rhombus",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","rhombus","no","square",2,"posttest","rhombus_square",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","parallelogram","no","rectangle",3,"posttest","parallelogram_rectangle",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","rhombus","yes","parallelogram",4,"posttest","rhombus_parallelogram",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","rectangle","yes","square",5,"posttest","rectangle_square",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","rectangle","no","parallelogram",6,"posttest","rectangle_parallelogram",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","square","yes","parallelogram",7,"posttest","square_parallelogram",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","parallelogram","yes","square",8,"posttest","parallelogram_square",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","parallelogram","yes","rhombus",9,"posttest","parallelogram_rhombus",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","rectangle","no","rhombus",10,"posttest","rectangle_rhombus",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","square","yes","rectangle",11,"posttest","square_rectangle",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"relational","rhombus","yes","rectangle",12,"posttest","rhombus_rectangle",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","square","no","rectangle",1,"posttest","rectangle_square",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","square","no","rhombus",2,"posttest","rhombus_square",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","square","yes","square",3,"posttest","square_square",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","square","no","parallelogram",4,"posttest","parallelogram_square",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","rhombus","no","rectangle",5,"posttest","rectangle_rhombus",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","rhombus","no","square",6,"posttest","square_rhombus",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","rhombus","yes","rhombus",7,"posttest","rhombus_rhombus",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","rhombus","no","parallelogram",8,"posttest","parallelogram_rhombus",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","rectangle","no","square",9,"posttest","square_rectangle",FALSE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","rectangle","yes","rectangle",10,"posttest","rectangle_rectangle",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","rectangle","no","rhombus",11,"posttest","rhombus_rectangle",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","rectangle","no","parallelogram",12,"posttest","parallelogram_rectangle",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","parallelogram","yes","square",13,"posttest","square_parallelogram",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","parallelogram","yes","parallelogram",14,"posttest","parallelogram_parallelogram",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","parallelogram","yes","rectangle",15,"posttest","rectangle_parallelogram",TRUE
26,"26","F","","SHAPES",2016-01-22 03:26:32,95420,"passive_passive","rhombus",20644,"entity","parallelogram","yes","rhombus",16,"posttest","rhombus_parallelogram",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"relational","rhombus","no","square",1,"pretest","rhombus_square",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"relational","square","no","rhombus",2,"pretest","square_rhombus",FALSE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"relational","parallelogram","yes","rectangle",3,"pretest","parallelogram_rectangle",FALSE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"relational","rhombus","no","rectangle",4,"pretest","rhombus_rectangle",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"relational","rectangle","no","rhombus",5,"pretest","rectangle_rhombus",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"relational","rhombus","no","parallelogram",6,"pretest","rhombus_parallelogram",FALSE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"relational","rectangle","no","parallelogram",7,"pretest","rectangle_parallelogram",FALSE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"relational","square","yes","rectangle",8,"pretest","square_rectangle",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"relational","parallelogram","no","square",9,"pretest","parallelogram_square",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"relational","rectangle","no","square",10,"pretest","rectangle_square",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"relational","parallelogram","no","rhombus",11,"pretest","parallelogram_rhombus",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"relational","square","no","parallelogram",12,"pretest","square_parallelogram",FALSE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"entity","rectangle","yes","rhombus",1,"pretest","rhombus_rectangle",FALSE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"entity","rectangle","yes","rectangle",2,"pretest","rectangle_rectangle",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"entity","rectangle","no","parallelogram",3,"pretest","parallelogram_rectangle",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"entity","rectangle","yes","square",4,"pretest","square_rectangle",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"entity","square","no","rhombus",5,"pretest","rhombus_square",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"entity","square","no","rectangle",6,"pretest","rectangle_square",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"entity","square","yes","square",7,"pretest","square_square",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"entity","square","no","parallelogram",8,"pretest","parallelogram_square",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"entity","parallelogram","yes","rectangle",9,"pretest","rectangle_parallelogram",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"entity","parallelogram","yes","rhombus",10,"pretest","rhombus_parallelogram",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"entity","parallelogram","yes","square",11,"pretest","square_parallelogram",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"entity","parallelogram","yes","parallelogram",12,"pretest","parallelogram_parallelogram",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"entity","rhombus","no","parallelogram",13,"pretest","parallelogram_rhombus",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"entity","rhombus","no","rectangle",14,"pretest","rectangle_rhombus",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"entity","rhombus","no","square",15,"pretest","square_rhombus",FALSE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"entity","rhombus","yes","rhombus",16,"pretest","rhombus_rhombus",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"training","rhombus","yes","rectangle",NA,"1","rectangle_rhombus",FALSE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"training","rhombus","yes","rhombus",NA,"1","rhombus_rhombus",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"training","rhombus","yes","rhombus",NA,"1","rhombus_rhombus",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"training","rhombus","yes","square",NA,"2","square_rhombus",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"training","rhombus","yes","rectangle",NA,"2","rectangle_rhombus",FALSE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"training","rhombus","yes","rhombus",NA,"2","rhombus_rhombus",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"relational","rectangle","yes","parallelogram",1,"posttest","rectangle_parallelogram",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"relational","square","no","rhombus",2,"posttest","square_rhombus",FALSE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"relational","rhombus","no","square",3,"posttest","rhombus_square",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"relational","rectangle","no","square",4,"posttest","rectangle_square",TRUE
27,"26","m","none","shapes",2016-01-22 03:40:53,144727,"passive_passive","rhombus",24040,"relational","square","yes","parallelogram",5,"posttest","square_parallelogram",TRUE
